file name,X-Spam-Level,X-Spam-Status,Spam-Score,Spam-Test,,spam,score,auth_na,date_in_past,forged_mua_outlook,forged_outlook_html,forged_outlook_tags,hfilter_hostname_unknown,has_list_unsub,dmarc_policy_allow,mime_good,mime_html_only,missing_mid,missing_to,old_x_mailer,rcvd_helo_user,rcvd_no_tls_last,r_no_space_in_from,to_dn_recipients,subj_all_caps,r_spf_fail,r_spf_allow,violated_direct_spf,whitelist_dmarc
phishing-2017-83.txt,7,Yes,7.5,"EMPTY_MESSAGE,FREEMAIL_FORGED_REPLYTO,KHOP_HELO_FCRDNS,MISSING_MID,SPF_HELO_NONE,SPF_SOFTFAIL,SUBJ_ALL_CAPS",,Spam: true,10.0,,Symbol: DATE_IN_PAST (1.00)[40650],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,Symbol: MISSING_MID (2.50),,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,Symbol: SUBJ_ALL_CAPS (3.00)[51],,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2016-365.txt,3,No,4.0,"HEADER_FROM_DIFFERENT_DOMAINS,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,MISSING_MIMEOLE,NO_DNS_FOR_FROM,SPF_HELO_NONE,SPF_NONE",,Spam: true,5.800000000000001,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[44336],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-38.txt,3,No,3.1,"BAD_ENC_HEADER,DKIM_ADSP_NXDOMAIN,EMPTY_MESSAGE,SPF_HELO_NONE",,Spam: true,6.399999999999999,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[49955],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/related],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2019-124.txt,6,Yes,6.2,"EMPTY_MESSAGE,FROM_MISSP_EH_MATCH,FROM_MISSP_SPF_FAIL,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_FAIL,SPF_HELO_NONE,TO_NO_BRKTS_FROM_MSSP",,Spam: true,6.600000000000001,,Symbol: DATE_IN_PAST (1.00)[20307],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/related],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),Symbol: R_NO_SPACE_IN_FROM (1.00),,,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2019-158.txt,6,Yes,6.4,"EMPTY_MESSAGE,KHOP_HELO_FCRDNS,MISSING_MID,SPF_FAIL,SPF_HELO_NONE,TO_EQ_FM_DOM_SPF_FAIL,TO_EQ_FM_SPF_FAIL",,Spam: true,12.5,,Symbol: DATE_IN_PAST (1.00)[18801],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,Symbol: MISSING_MID (2.50),,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2020-156.txt,3,No,3.7,"HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,PDS_FRNOM_TODOM_NAKED_TO,PDS_FROM_NAME_TO_DOMAIN,SPF_FAIL,SPF_HELO_NONE,URIBL_BLOCKED",,Spam: true,9.399999999999999,,Symbol: DATE_IN_PAST (1.00)[7217],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2017-79.txt,3,No,3.3,"EMPTY_MESSAGE,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE,SPF_SOFTFAIL",,Spam: true,6.5,,Symbol: DATE_IN_PAST (1.00)[40664],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2016-361.txt,3,No,3.3,"EMPTY_MESSAGE,MSGID_FROM_MTA_HEADER,SPF_FAIL,SPF_HELO_NONE",,Spam: true,5.5,,Symbol: DATE_IN_PAST (1.00)[44532],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2016-173.txt,3,No,3.3,"EMPTY_MESSAGE,SPF_FAIL,SPF_HELO_NONE",,Spam: true,5.600000000000001,,Symbol: DATE_IN_PAST (1.00)[48062],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2016-384.txt,7,Yes,7.0,"DKIM_INVALID,DKIM_SIGNED,EMPTY_MESSAGE,FORGED_SPF_HELO,FREEMAIL_FORGED_REPLYTO,KHOP_HELO_FCRDNS,SPF_HELO_PASS",,Spam: true,6.300000000000001,,Symbol: DATE_IN_PAST (1.00)[44000],,,,,,Symbol: DMARC_POLICY_ALLOW_WITH_FAILURES (-0.50),Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:104.47.0.0/17],,
phishing-2017-254.txt,3,No,3.3,"EMPTY_MESSAGE,SPF_HELO_NONE,SPF_SOFTFAIL",,Spam: true,9.5,,Symbol: DATE_IN_PAST (1.00)[36959],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2019-78.txt,2,No,2.0,"HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,RCVD_IN_DNSWL_BLOCKED,RDNS_NONE,SPF_HELO_NONE,SPF_NONE",,Spam: true,11.79,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[23608],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-257.txt,3,No,3.5,"EMPTY_MESSAGE,FREEMAIL_FROM,MISSING_MID,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_PASS,SPF_NONE,SPOOFED_FREEMAIL",,Spam: true,6.5,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[46714],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,Symbol: MISSING_MID (2.50),,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,,,,
phishing-2018-39.txt,3,No,3.7,"DKIM_ADSP_NXDOMAIN,DKIM_INVALID,DKIM_SIGNED,EMPTY_MESSAGE,NO_DNS_FOR_FROM,RCVD_IN_DNSWL_BLOCKED,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE,SPF_NONE,URIBL_BLOCKED",,Spam: true,6.5,,Symbol: DATE_IN_PAST (1.00)[31905],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2019-231.txt,3,No,3.5,"DKIM_INVALID,DKIM_SIGNED,EMPTY_MESSAGE,SPF_FAIL,SPF_HELO_FAIL,URIBL_BLOCKED",,Spam: true,7.600000000000001,,Symbol: DATE_IN_PAST (1.00)[16098],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2017-184.txt,1,No,1.3,"GAPPY_SUBJECT,MISSING_HEADERS,SPF_HELO_NONE,SPF_PASS",,Spam: true,2.3000000000000007,,Symbol: DATE_IN_PAST (1.00)[38670],,,,,,"Symbol: DMARC_POLICY_ALLOW (-0.50)[mahaonline.gov.in, quarantine]",Symbol: MIME_GOOD (-0.10)[text/plain],,,Symbol: MISSING_TO (2.00),,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:103.245.22.0/24],,
phishing-2016-242.txt,3,No,3.3,"BODY_EMPTY,EMPTY_MESSAGE,RCVD_IN_DNSWL_BLOCKED,SPF_HELO_NONE",,Spam: true,8.5,,Symbol: DATE_IN_PAST (1.00)[47085],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/related],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2015-172.txt,2,No,2.5,"DKIM_ADSP_NXDOMAIN,HEADER_FROM_DIFFERENT_DOMAINS,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,RCVD_IN_DNSWL_NONE,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE,SPF_NONE",,Spam: true,2.289999999999999,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[53284],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2015-199.txt,8,Yes,8.9,"EMPTY_MESSAGE,FREEMAIL_FORGED_REPLYTO,FROM_ADDR_WS,MISSING_MID,RCVD_IN_DNSWL_NONE,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_FAIL,SPF_HELO_NONE,SUBJ_OBFU_PUNCT_FEW,TO_IN_SUBJ",,Spam: true,8.0,,Symbol: DATE_IN_PAST (1.00)[52613],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,Symbol: MISSING_MID (2.50),,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2017-18.txt,3,No,3.6,"EMPTY_MESSAGE,RDNS_NONE,SPF_HELO_NONE,SPF_NONE",,Spam: true,4.6,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[41545],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,Symbol: MIME_GOOD (-0.10)[multipart/related],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-85.txt,3,No,3.3,"EMPTY_MESSAGE,FROM_EXCESS_BASE64,HEADER_FROM_DIFFERENT_DOMAINS,SPF_HELO_NONE,SPF_PASS",,Spam: true,4.390000000000001,,Symbol: DATE_IN_PAST (1.00)[49375],,,,,Symbol: HAS_LIST_UNSUB (-0.01),,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:103.250.212.0/22:c],,
phishing-2017-219.txt,3,No,3.8,"EMPTY_MESSAGE,RCVD_IN_DNSWL_BLOCKED,RCVD_IN_SORBS_WEB,SPF_HELO_NONE,SPF_PASS",,Spam: true,2.289999999999999,,Symbol: DATE_IN_PAST (1.00)[37986],,,,,,"Symbol: DMARC_POLICY_ALLOW (-0.50)[hrcigw.com, quarantine]",Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,,Symbol: R_SPF_ALLOW (-0.20)[+mx:c],,
phishing-2015-122.txt,1,No,1.7,"HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE,SPF_SOFTFAIL",,Spam: true,6.789999999999999,,Symbol: DATE_IN_PAST (1.00)[54826],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2018-27.txt,2,No,2.2,"RDNS_NONE,SPF_FAIL,SPF_HELO_NONE,TVD_SPACE_RATIO",,Spam: true,10.0,,Symbol: DATE_IN_PAST (1.00)[32237],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,Symbol: MIME_GOOD (-0.10)[text/plain],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,Symbol: R_SPF_FAIL (1.00)[-all:c],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2019-91.txt,2,No,2.3,"EMPTY_MESSAGE,SPF_HELO_NONE,SPF_NONE",,Spam: true,3.0,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[21759],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-119.txt,2,No,2.1,"EMPTY_MESSAGE,RCVD_IN_DNSWL_LOW,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE,SPF_PASS,SUBJ_ALL_CAPS",,Spam: true,2.6500000000000004,,Symbol: DATE_IN_PAST (1.00)[48798],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,Symbol: SUBJ_ALL_CAPS (1.35)[18],,Symbol: R_SPF_ALLOW (-0.20)[+ip4:208.65.144.0/21],,
phishing-2016-382.txt,11,Yes,11.,"AC_FROM_MANY_DOTS,EMPTY_MESSAGE,FROM_MISSPACED,FROM_MISSP_DYNIP,FROM_MISSP_EH_MATCH,KHOP_HELO_FCRDNS,NO_FM_NAME_IP_HOSTN,RDNS_DYNAMIC,SPF_HELO_SOFTFAIL,SPF_SOFTFAIL,TO_NO_BRKTS_FROM_MSSP",,Spam: true,5.6,,Symbol: DATE_IN_PAST (1.00)[44024],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/related],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),Symbol: R_NO_SPACE_IN_FROM (1.00),,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2016-170.txt,4,No,4.5,"EMPTY_MESSAGE,MISSING_HEADERS,SPF_HELO_NONE,SPF_SOFTFAIL",,Spam: true,7.600000000000001,,Symbol: DATE_IN_PAST (1.00)[48110],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,,Symbol: MISSING_TO (2.00),,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2016-463.txt,4,No,4.7,"EMPTY_MESSAGE,MISSING_MID,RDNS_NONE,SPF_HELO_NONE,SPF_SOFTFAIL",,Spam: true,9.5,,Symbol: DATE_IN_PAST (1.00)[42310],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,Symbol: MISSING_MID (2.50),,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2019-154.txt,7,Yes,7.4,"DKIM_ADSP_CUSTOM_MED,FORGED_YAHOO_RCVD,FREEMAIL_ENVFROM_END_DIGIT,FREEMAIL_FROM,FREEMAIL_REPLYTO,FREEMAIL_REPLYTO_END_DIGIT,KHOP_HELO_FCRDNS,NML_ADSP_CUSTOM_MED,SPF_HELO_NONE,SPF_NEUTRAL,SPOOFED_FREEMAIL,SPOOFED_FREEM_REPTO,TVD_SPACE_RATIO",,Spam: true,9.0,,Symbol: DATE_IN_PAST (1.00)[18846],,,,,,,Symbol: MIME_GOOD (-0.10)[text/plain],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-403.txt,2,No,2.5,"DKIM_INVALID,DKIM_SIGNED,EMPTY_MESSAGE,MSGID_FROM_MTA_HEADER,SPF_HELO_NONE,SPF_PASS,URIBL_BLOCKED",,Spam: true,1.3000000000000007,,Symbol: DATE_IN_PAST (1.00)[43527],,,,,,"Symbol: DMARC_POLICY_ALLOW (-0.50)[ucsd.edu, quarantine]",Symbol: MIME_GOOD (-0.10)[multipart/mixed],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:132.239.0.0/23],,
phishing-2016-29.txt,4,No,4.3,"EMPTY_MESSAGE,KHOP_HELO_FCRDNS,SPF_FAIL,SPF_HELO_NONE",,Spam: true,5.600000000000001,,Symbol: DATE_IN_PAST (1.00)[50154],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2019-69.txt,4,No,4.8,"DATE_IN_FUTURE_12_24,EMPTY_MESSAGE,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE",,Spam: true,4.0,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[22280],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2016-440.txt,2,No,3.0,"EMPTY_MESSAGE,RCVD_IN_DNSWL_NONE,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE,SPF_NEUTRAL",,Spam: true,3.0,,Symbol: DATE_IN_PAST (1.00)[42835],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,,,,
phishing-2016-293.txt,4,No,4.3,"EMPTY_MESSAGE,KHOP_HELO_FCRDNS,NO_FM_NAME_IP_HOSTN,SPF_HELO_NONE,SPF_NONE",,Spam: true,6.100000000000001,,Symbol: DATE_IN_PAST (1.00)[46023],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2020-38.txt,0,No,0.9,"DKIM_INVALID,DKIM_SIGNED,HEADER_FROM_DIFFERENT_DOMAINS,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,RCVD_IN_MSPIKE_H2,SPF_HELO_NONE,SPF_PASS,TVD_SPACE_RATIO,URIBL_BLOCKED",,Spam: true,4.6,,Symbol: DATE_IN_PAST (1.00)[14122],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:192.254.112.0/20:c],,
phishing-2019-119.txt,4,No,4.2,"DATE_IN_FUTURE_06_12,DKIM_INVALID,DKIM_SIGNED,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,PDS_FRNOM_TODOM_NAKED_TO,PDS_FROM_NAME_TO_DOMAIN,RDNS_NONE,T_SPF_HELO_TEMPERROR,URIBL_BLOCKED",,Spam: true,8.79,,Symbol: DATE_IN_PAST (1.00)[20509],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2018-14.txt,3,No,3.6,"HEADER_FROM_DIFFERENT_DOMAINS,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,MISSING_MIMEOLE,SPF_HELO_NONE,SPF_NONE",,Spam: true,4.300000000000001,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[32609],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2017-156.txt,3,No,3.3,"EMPTY_MESSAGE,SPF_HELO_NONE,SPF_SOFTFAIL",,Spam: true,8.0,,Symbol: DATE_IN_PAST (1.00)[39028],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2016-286.txt,4,No,4.3,"DKIM_INVALID,DKIM_SIGNED,MISSING_HEADERS,REPLYTO_WITHOUT_TO_CC,SPF_HELO_NONE,SPF_SOFTFAIL,URIBL_BLOCKED",,Spam: true,6.5,,Symbol: DATE_IN_PAST (1.00)[46379],,,,,,,Symbol: MIME_GOOD (-0.10)[text/plain],,,Symbol: MISSING_TO (2.00),,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2017-8.txt,3,No,3.6,"EMPTY_MESSAGE,RDNS_NONE,SPF_HELO_NONE",,Spam: true,10.0,,Symbol: DATE_IN_PAST (1.00)[41777],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,Symbol: R_SPF_FAIL (1.00)[-all:c],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2015-143.txt,6,Yes,6.6,"DKIM_ADSP_CUSTOM_MED,DKIM_INVALID,DKIM_SIGNED,FORGED_GMAIL_RCVD,FREEMAIL_FORGED_FROMDOMAIN,FREEMAIL_FROM,FREEMAIL_REPLYTO_END_DIGIT,HEADER_FROM_DIFFERENT_DOMAINS,NML_ADSP_CUSTOM_MED,RCVD_IN_DNSWL_BLOCKED,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE,SPF_SOFTFAIL,SPOOFED_FREEMAIL,URIBL_BLOCKED",,Spam: true,6.100000000000001,,Symbol: DATE_IN_PAST (1.00)[54273],,,,,,,Symbol: MIME_GOOD (-0.10)[text/plain],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2017-196.txt,3,No,3.5,"DKIM_ADSP_NXDOMAIN,EMPTY_MESSAGE,NO_DNS_FOR_FROM,SPF_HELO_NONE,SPF_NONE",,Spam: true,6.0,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[38465],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,,,,
phishing-2018-45.txt,3,No,3.3,"EMPTY_MESSAGE,FREEMAIL_FROM,SPF_HELO_NONE,SPF_NONE,SPOOFED_FREEMAIL",,Spam: true,2.0,Symbol: AUTH_NA (1.00),Symbol: DATE_IN_PAST (1.00)[31750],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2020-82.txt,7,Yes,7.3,"DKIM_INVALID,DKIM_SIGNED,HEADER_FROM_DIFFERENT_DOMAINS,HTML_MIME_NO_HTML_TAG,MIME_HTML_ONLY,PDS_FRNOM_TODOM_NAKED_TO,PDS_FROM_NAME_TO_DOMAIN,RCVD_FAKE_HELO_DOTCOM,SPF_HELO_NONE,SPF_PASS,TO_IN_SUBJ,UNPARSEABLE_RELAY,URIBL_BLOCKED",,Spam: true,2.0999999999999996,,Symbol: DATE_IN_PAST (1.00)[11416],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:149.72.0.0/16],,
phishing-2016-56.txt,4,No,4.1,"EMPTY_MESSAGE,RDNS_NONE,SPF_HELO_NONE,SUBJ_ALL_CAPS",,Spam: true,16.0,,Symbol: DATE_IN_PAST (1.00)[49736],,,,Symbol: HFILTER_HOSTNAME_UNKNOWN (2.50),,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),Symbol: SUBJ_ALL_CAPS (3.00)[47],Symbol: R_SPF_FAIL (1.00)[-all],,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2016-153.txt,3,No,3.8,"EMPTY_MESSAGE,RCVD_IN_SORBS_WEB,SPF_HELO_NONE,SPF_PASS",,Spam: true,0.8000000000000007,,Symbol: DATE_IN_PAST (1.00)[48351],,,,,,"Symbol: DMARC_POLICY_ALLOW (-0.50)[canyons.edu, reject]",Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,Symbol: R_SPF_ALLOW (-0.20)[+ip4:207.233.55.12],,
phishing-2016-369.txt,6,Yes,6.1,"DKIM_ADSP_DISCARD,FROM_NO_USER,HEADER_FROM_DIFFERENT_DOMAINS,HTML_MIME_NO_HTML_TAG,KHOP_FAKE_EBAY,MIME_HTML_ONLY,RCVD_IN_MSPIKE_H2,SPF_HELO_PASS,SPF_NONE",,Spam: true,8.79,,Symbol: DATE_IN_PAST (1.00)[44274],,,,,,,,Symbol: MIME_HTML_ONLY (0.20),,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2017-45.txt,3,No,3.8,"EMPTY_MESSAGE,RCVD_IN_SORBS_WEB,SPF_HELO_NONE",,Spam: true,4.0,,Symbol: DATE_IN_PAST (1.00)[41170],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/mixed],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,,,,
phishing-2018-22.txt,4,No,4.6,"DATE_IN_PAST_06_12,EMPTY_MESSAGE,KHOP_HELO_FCRDNS,MISSING_MID,SPF_HELO_NONE,SPF_NONE",,Spam: true,5.5,,Symbol: DATE_IN_PAST (1.00)[32377],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,Symbol: MISSING_MID (2.50),,,,Symbol: RCVD_NO_TLS_LAST (0.10),,,,,,,
phishing-2015-12.txt,5,Yes,5.5,"EMPTY_MESSAGE,FROMSPACE,RCVD_IN_BL_SPAMCOP_NET,RCVD_IN_MSPIKE_H3,RCVD_IN_MSPIKE_WL,SPF_HELO_NONE,SPF_SOFTFAIL",,Spam: true,7.0,,Symbol: DATE_IN_PAST (1.00)[58876],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),,Symbol: TO_DN_RECIPIENTS (2.00),,,,Symbol: VIOLATED_DIRECT_SPF (3.50),
phishing-2017-280.txt,4,No,4.6,"EMPTY_MESSAGE,FROM_MISSP_EH_MATCH,RDNS_NONE,SPF_HELO_NONE",,Spam: true,2.0,,Symbol: DATE_IN_PAST (1.00)[36449],,,,,,,Symbol: MIME_GOOD (-0.10)[multipart/alternative],,,,,,Symbol: RCVD_NO_TLS_LAST (0.10),Symbol: R_NO_SPACE_IN_FROM (1.00),,,,,,
